Time_(days)	Vit_conc_(percent)
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
800	65.5617685171
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
801	65.5184713184
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
802	65.4752027133
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
803	65.4319626829
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
804	65.3887512084
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
805	65.3455682709
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
806	65.3024138515
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
807	65.2592879315
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
808	65.2161904919
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
809	65.173121514
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
810	65.130080979
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
811	65.0870688681
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
812	65.0440851626
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
813	65.0011298436
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
814	64.9582028925
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
815	64.9153042904
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
816	64.8724340187
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
817	64.8295920587
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
818	64.7867783917
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
819	64.7439929989
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
820	64.7012358617
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
821	64.6585069615
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
822	64.6158062796
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
823	64.5731337974
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
824	64.5304894962
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
825	64.4878733574
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
826	64.4452853624
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
827	64.4027254927
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
828	64.3601937297
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
829	64.3176900548
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
830	64.2752144495
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
831	64.0771920208
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
832	63.87977967
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
833	63.6829755174
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
834	63.4867776894
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
835	63.2911843178
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
836	63.2624497031
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
837	63.2337281342
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
838	63.2050196051
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
839	63.1763241098
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
840	63.1476416425
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
841	63.1189721971
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
842	63.090315768
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
843	63.061672349
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
844	63.0330419343
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
845	63.004424518
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
846	62.9758200942
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
847	62.947228657
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
848	62.9186502005
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
849	62.8900847189
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
850	62.8615322061
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
851	62.8329926564
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
852	62.8044660638
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
853	62.7759524224
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
854	62.7474517265
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
855	62.71896397
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
856	62.6904891472
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
857	62.6620272522
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
858	62.633578279
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
859	62.6051422218
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
860	62.5767190748
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
861	62.5483088321
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
862	62.5199114879
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
863	62.4915270362
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
864	62.4631554712
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
865	62.4347967872
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
866	62.4064509781
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
867	62.3781180383
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
868	62.3497979617
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
869	62.3214907427
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
870	62.2931963754
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
871	62.2649148538
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
872	62.2366461723
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
873	62.2083903249
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
874	62.1801473059
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
875	62.1519171094
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
876	62.1236997296
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
877	62.0954951607
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
878	62.0673033968
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
879	62.0391244322
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
880	62.010958261
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
881	61.9828048774
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
882	61.9546642757
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
883	61.92653645
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
884	61.8984213945
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
885	61.8703191034
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
886	61.8422295709
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
887	61.8141527913
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
888	61.7860887587
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
889	61.7580374674
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
890	61.7299989115
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
891	61.7019730854
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
892	61.6739599831
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
893	61.645959599
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
894	61.6179719272
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
895	61.589996962
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
896	61.5620346977
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
897	61.5340851284
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
898	61.5061482484
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
899	61.4782240519
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
900	61.4503125331
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
901	61.4224136864
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
902	61.394527506
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
903	61.366653986
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
904	61.3387931209
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
905	61.3109449047
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
906	61.2831093318
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
907	61.2552863965
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
908	61.2274760929
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
909	61.1996784154
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
910	61.1718933582
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
911	61.1441209157
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
912	61.116361082
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
913	61.0886138514
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
914	61.0608792183
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
915	61.0331571769
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
916	61.0054477215
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
917	60.9777508463
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
918	60.9500665457
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
919	60.922394814
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
920	60.8947356454
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
921	60.8670890343
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
922	60.8394549749
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
923	60.8118334615
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
924	60.7842244885
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
925	60.7566280501
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
926	60.7290441408
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
927	60.7014727547
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
928	60.6739138861
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
929	60.6463675295
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
930	60.6188336792
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
931	60.5913123293
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
932	60.5638034744
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
933	60.5363071086
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
934	60.5088232264
